timecode,event,eeg.af3,eeg.f7,eeg.f3,eeg.fc5,eeg.t7,eeg.p7,eeg.o1,eeg.o2,eeg.p8,eeg.t8,eeg.fc6,eeg.f4,eeg.f8,eeg.af4
12494,,-3.776073523865185,0.075913965105052,-10.560292299356483,-6.161640347671092,-2.5972760329232614,-1.9753183997792731,-5.625900678165195,-7.306388405334254,-3.0755653605301623,-4.312955180077308,1.5865994092267843,-3.022613283496098,-7.234016940280743,-1.4150494089710357
12744,,-4.0688936572948,-3.618153121126856,-12.030859667453882,-8.819966085077732,-5.020899528035842,-4.084077980653877,-6.008019353063315,-7.129383294785497,-4.956668543673497,-3.79469282881409,1.6905199831673647,-4.320586509599213,-4.927236826464967,-5.66033449240363
12994,,-5.634727868975965,-1.09863833238881,-8.230547445071236,-6.854187068650354,-4.945355124063777,-4.631813490738455,-7.337208779308625,-7.496392261902852,-2.3880165617131888,-2.591680777227625,1.3813498828442183,-4.657941560902995,1.0812283868649133,-4.200921106163726
13243,,-5.989002549529838,0.1288826358109388,-9.610027403090047,-4.047466269255265,-1.6147619689067287,-4.530955772294895,-5.974890022167591,-6.034149163362601,-2.454099793726935,-3.0667754589961755,-0.2682414355050843,-3.799172371577386,1.5226214943107603,-3.260876088824901
13493,,-4.033825436755939,-1.7725773478463407,-11.222578901104756,-7.982418024375716,-2.845079441638317,-5.309290906438775,-6.129011988796867,-6.652783218539256,-2.562064781636531,-2.9377892389103466,2.255836731393633,-6.14500263326212,-1.2684599996380028,-1.282604088195853
13743,,-0.2316913830149599,-4.207878828823526,-11.94170814403508,-12.211443861262248,-4.601974599159847,-3.666360306524638,-3.1947427659008887,-9.379689741526516,-3.4161080480527914,-2.3797866019360816,5.387129713970716,-4.247361017954522,0.6182295376856956,-2.8965326069596538
13993,,0.589106638968898,-1.4449914348652049,-9.40523218373061,-7.152937237659458,-3.870730512850358,-4.830837935519853,-3.261368125531856,-7.279081920908803,-5.416343416557355,-1.5673005646135731,5.203964308923801,-3.679079405171089,1.4878602072891267,-2.761028257123296
14243,,-2.0012260795408423,-2.708336284470376,-8.918716999087863,-7.071607706473756,-5.475753341260635,-5.9745015148124825,-4.724625520622427,-6.697817493625204,-5.817999927061972,-1.2023654853033907,4.991022032665136,-5.059189060017804,-0.718988971338209,-4.049258132982195
14493,,0.2671731128228254,-1.3172594601967178,-10.963530845772508,-5.340241919151381,-3.4438403414175056,-7.013865259727583,-4.896536562864257,-9.598277745565053,-4.883952703205069,0.8118918679862144,6.006731284214472,-2.9684894664808867,-0.8016167543682211,-3.950684547280352
14743,,-1.6390453088534147,-0.5403922157535912,-8.655840781860826,-5.562614145149535,-4.942080295553948,-8.861681165189655,-4.835322693436985,-6.866455048655316,-3.7273575418886007,0.1535111044026992,3.2839680589620723,-5.597851776634367,-3.1729610266938786,-0.4479915666109436
14993,,-1.932926490043061,-3.0341709770747336,-9.646649847061346,-6.15579490604541,-5.8657707593723885,-7.0687289024990685,-2.4921613762317025,-6.18011419955491,-3.48218066655676,-1.8191680905773129,2.712997298868855,-4.893242458240969,-2.85558854855597,-0.2567556766027581
