timecode,event,eeg.af3,eeg.f7,eeg.f3,eeg.fc5,eeg.t7,eeg.p7,eeg.o1,eeg.o2,eeg.p8,eeg.t8,eeg.fc6,eeg.f4,eeg.f8,eeg.af4
16742,,-10.611502835496932,2.908939674966255,-7.550513515830057,-3.5793489378361976,-6.220164913506788,-3.9840931363717855,-5.689974160963198,-4.920763507505008,-7.285898722562658,0.1911027203514179,-0.7935158582912255,-4.414002364519822,9.2207089580242,-10.62630060500208
16992,,-6.704340991412642,2.009606299639255,-7.718269624916766,-0.3090171243456875,-3.9348632859790458,-5.215312963322361,-5.221611576766557,-5.709795491756671,-5.92438708113732,1.3727262274107894,2.3240310767581422,-5.232943681928396,7.956182271895936,-7.551705449601501
17241,,-7.846417412340337,0.4532148792494935,-11.471545845687992,-2.10687613192092,-5.542604056994534,-5.978990979258531,-5.7472071412977765,-6.69035289236243,-6.188853938869463,6.083098362530281,-0.0215521577549678,-6.87297863122142,10.300027071243305,-7.12556593500794
17491,,-7.514344154822608,3.5352166839071515,-5.988968055422132,-4.40222964675904,-5.712748525821696,-4.627870032668587,-6.348371619803494,-6.414277880952301,-6.682302468764046,4.940454011054756,-1.4845368428582644,-8.29572451393691,10.039281494829307,-7.30094623247045
17741,,-8.201870815861936,4.4294720830060745,-4.845236859448095,-5.184411434066102,-5.532233536122053,-4.735188708175613,-8.426228897412177,-8.146974468981243,-6.5623348945260815,2.195941356290944,-3.0986710696472493,-5.471673407542789,9.284745852062876,-7.352279405074302
17991,,-13.377186513859144,1.9413388283371449,-9.996577499860193,-7.409596460936435,-11.15610433282409,-7.581514402275471,-12.194075203088172,-15.342698717455026,-6.661882157724044,0.9945588508275636,-0.7533137482046336,-7.275434694800293,3.6201146784572207,-5.540269138192496
18241,,-10.604137689786988,2.140289595595726,-9.802135787914947,-3.5311043326488627,-8.06185008717413,-5.95300361358539,-8.434747127617197,-13.740093344789596,-6.282256535342462,0.7616359243058168,-0.4724120687813399,-8.608698867078164,2.391370963429761,-6.739167617754728
18491,,-6.267483843554144,2.301695536278252,-8.134558040256683,-1.0610260686630362,-5.362402866860977,-3.639018382814787,-4.751768047888337,-8.075153195620423,-7.22801583953665,-2.5158900940463784,2.459426491763778,-5.918101376833097,8.27282435807091,-7.549386071009415
18741,,-5.964591751060059,1.7531806510136856,-10.3932145734351,-5.96951184808873,-8.073393780243004,-7.387212477676439,-7.254646230789323,-6.845083395320688,-5.27682310157523,0.3349372112858104,2.176848631741416,-5.000242647203815,10.838726839816582,-9.28871688340844
18991,,-9.049245397777772,2.818259772889504,-12.096888032106932,-5.830869235988862,-8.724332162939229,-6.571679051528254,-6.918942783403962,-8.011117929926598,-7.423959385623556,0.077233390306141,2.260335190605657,-7.268441520668908,9.418771823751204,-9.304492950216131
19240,,-3.9631401897196423,2.008761574482732,-12.82771512017709,-3.1153091065575844,-5.188765035621988,-2.2057394798672583,-4.659628256744926,-11.958383463765346,-8.45328599280101,-1.939017758657677,2.7134942637139696,-7.973590188341503,9.289346011134803,-9.309776777937982
19490,,-5.266755416705252,5.195375473947462,-8.781113596016768,-3.8105428885993264,-3.792218928806172,-2.9297394362423583,-6.818387622139943,-10.18253663034092,-7.56157582571433,-0.4106844829355294,-1.360357118773034,-8.319850135402893,6.660858447077284,-12.276655741597866
19740,,-7.595962760301576,4.041987485242861,-6.816171703542295,-1.2133189308988106,-3.057219778698292,-2.9590783863669943,-6.343480986339946,-10.036043570831769,-5.861872660570588,-1.791504802001484,-0.6280272445232915,-7.305041603696036,7.739397971791092,-7.059396877930376
19990,,-6.074004496174222,3.065825438415275,-6.00694914742216,-1.3265795372719358,-0.2155837242580898,-5.105857732952716,-3.591678972287512,-10.35522515423154,-7.70492350268947,-3.25992620274496,-1.950600602955848,-11.138109533617405,5.675696939219717,-4.727544743925499
20240,,-4.0398280787375045,3.488467272177211,-8.305301625767896,-3.048815844943973,-2.070746618738758,-6.07305492929203,-5.548229428668828,-10.682958033646823,-7.356027643245067,-3.4936071970965066,-1.955233306817329,-7.632644640771797,6.607316008255975,6.673739846905646
20490,,-5.858837344944918,1.2726845033486676,-10.481461707549524,-5.809624775005994,-1.7755891981580345,-5.0276783658689865,-6.495763770381302,-6.95055252526261,-3.927445519946852,0.1252026000474079,0.1057112402651135,-7.402892366995336,8.769640968277375,10.258815139033697
20740,,-6.676979509334685,2.31296422603505,-8.394097121082556,-5.80973555764401,-2.027545784470282,-6.025998352190665,-6.020729538096273,-4.33414226728528,3.5212305050815096,0.8668277990626703,0.5943551966147163,-5.928760081856331,10.70599595447052,2.6592565051273054
20990,,-7.039699639187761,4.521398678922846,-7.94004387954005,-4.074765317645064,-5.525386023062069,-6.973934659859521,-6.093679619416203,-8.759124048446917,0.2083516185760456,-0.0214808258964132,-1.3682916352747954,-4.600351850871936,12.205521597415958,-8.651412285729025
21239,,-10.856839968750176,-0.0060914085584455,-8.943399951720508,-7.550397024942994,-6.854710614017064,-6.585058380946655,-8.475982638055786,-12.787137523415364,-5.006378255194135,2.006366808854572,-2.3282578601595825,-4.452037226605654,8.699900395155314,-9.023721767255186
21489,,-6.738185849120615,-1.8376205915275003,-8.809178701198414,-4.646022178378034,-5.653760411189301,-5.541018597962357,-9.9319972315646,-10.067238583879854,-5.956519741538723,0.5109941317304371,-2.9902007755156585,-6.476968129010297,7.062492241020266,-10.495535649093767
21739,,-5.51637570544057,0.4785648950882842,-10.587650434481938,-2.58230337952371,-4.70219375183599,-9.269808041122891,-10.754034093602268,-7.947973209953885,-7.266674608359526,-1.8131808821129,-0.8345625299659222,-6.4396728703597175,10.858570079928276,-10.403612926596963
21989,,-6.081888215214053,-2.1882312132467163,-12.553847643781612,-2.901017605760177,-5.722486858424855,-10.061321547116297,-7.512066768867173,-7.36592515699945,-8.222523662703978,1.0560035577550282,0.3430181572956313,-9.687116889619032,11.151259060520228,-11.998271902341507
22239,,-9.752574034028225,-3.3344341704875413,-9.651225818939176,-2.9539765288019786,-5.529790713459757,-11.111199340336126,-7.321716667257466,-11.509087406180443,-9.136991504835787,2.6553980904043684,1.9218124674869572,-8.91927091152911,10.116437886125064,-10.053142582814893
22489,,-12.984956653842003,-2.368564514168144,-11.20581512330342,-7.427282678101374,-4.816939737064239,-6.161887041545073,-8.500211814569562,-12.134017798741692,-11.885072710783206,-1.285514040899962,3.878207409038852,-8.04228056498053,7.587725781852496,-7.965912519414985
22739,,-11.274577001425726,-1.7789169954835071,-9.977063952410074,-8.773840183778086,-7.349100597932487,-3.579245714330328,-6.647388183945726,-14.535651952047912,-8.600137782041749,0.7512472264950745,0.3755726868047467,-9.18868584778713,6.002342860020341,-9.142054444046284
22989,,-7.082715601061025,0.3674328683785849,-7.492314252280455,-8.726966953439,-6.389730935102545,-5.253587214959918,-4.736095177705764,-10.116521742138168,-9.71252062171343,2.9126228272077634,1.293704626643217,-6.739062275078847,8.38519772612205,-7.418399405908254
23238,,-9.114739928930026,0.952692386469735,-9.656068367184872,-6.233332519274896,-7.409578521418421,-8.829404035965535,-6.5722904246805625,-9.302453229719756,-11.463778794755155,3.64866962210937,-0.56087830577987,-10.626110885218774,5.600530560291502,-8.370687888878141
23488,,-9.58063896994133,-1.4582972893839825,-7.516078107784669,-4.929755849991157,-6.714849237017287,-8.180419151153428,-6.544907119889283,-7.865819189700245,-7.003708608533138,4.286707008652178,-1.4233261210383998,-8.386940236305843,5.373765818483836,-5.627326255209978
23738,,-11.857033192475749,-1.5014994261655978,-5.998592901749148,-11.159705835557208,-7.369224799137285,-8.432689525384674,-7.685772104456086,-10.278297158473665,-4.810071296040736,0.9251391652292604,0.6505910535541336,-9.017814500943166,9.463947238376472,-6.166310757855897
23988,,-11.602121749024075,-0.3473356949607491,-11.29660959329229,-7.002102998619502,-9.472364505918604,-8.399885363281804,-8.418741825830608,-12.199570863468326,-5.308709403043828,-2.230315597363133,1.0301542529925147,-9.475157543976016,8.142814101151128,-10.308970390831282
24238,,-12.235546904541616,-1.2294918502943155,-15.928033920129405,-7.044880121155028,-10.722983612696124,-8.319844032678242,-10.405276539915416,-9.216649149583509,-9.419776517261532,-0.0564747402590244,0.4016074846812359,-9.53410116053086,6.622241591341896,-10.833559314211229
